baseline,checkpoint,episode,episode_length,episode_return,mean_coverage_rate,mean_energy_remaining,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
random,,29,1216,-4658.0,0.21731085526315788,nan,0.7009871549150352,16.56578947368421,0.23739035087719298,MATE-2v4-9,0
random,,0,1177,-5056.0,0.18457943925233644,nan,0.7638978126600328,16.197960917587086,0.16355140186915887,MATE-2v4-9,1
random,,1,1317,-4978.0,0.180334092634776,nan,0.7743108160225819,17.50721336370539,0.16426221209820296,MATE-2v4-9,1
random,,2,1204,-4664.0,0.1856312292358804,nan,0.6066263902676955,18.313953488372093,0.18459302325581395,MATE-2v4-9,1
random,,3,1206,-4562.0,0.22367330016583747,nan,0.6168540361861139,16.398009950248756,0.21006080707573244,MATE-2v4-9,1
random,,4,1276,-4994.0,0.17280564263322884,nan,0.7263963840566106,16.311912225705328,0.15856844305120166,MATE-2v4-9,1
random,,5,1378,-5050.0,0.18033381712626995,nan,0.7256391954568979,17.637155297532654,0.15910740203193033,MATE-2v4-9,1
random,,6,1207,-5078.0,0.13815244407622204,nan,0.7592639868682745,18.35542667771334,0.14236398784866058,MATE-2v4-9,1
random,,7,1278,-5126.0,0.1651017214397496,nan,0.7964509509945072,17.35133020344288,0.18355503390714656,MATE-2v4-9,1
random,,8,1289,-4738.0,0.16931730023273855,nan,0.7720886535236888,17.337470907680373,0.21967933798810443,MATE-2v4-9,1
random,,9,1557,-5122.0,0.18143866409762363,nan,0.8627823708125182,18.233140655105974,0.1391564975380004,MATE-2v4-9,1
random,,10,1044,-5318.0,0.1997126436781609,nan,0.7775059251661519,16.561302681992338,0.16307471264367815,MATE-2v4-9,1
random,,11,1303,-4968.0,0.17459708365310822,nan,0.74759023907816,18.27168073676132,0.16916091071885392,MATE-2v4-9,1
random,,12,1178,-5550.0,0.1133276740237691,nan,0.8400336546624877,17.59083191850594,0.10391907187323146,MATE-2v4-9,1
random,,13,1326,-5172.0,0.17062594268476622,nan,0.7931068687538687,17.722473604826547,0.16302161890397185,MATE-2v4-9,1
random,,14,1205,-4686.0,0.18900414937759336,nan,0.7533589009867369,17.824896265560167,0.24266943291839554,MATE-2v4-9,1
random,,15,1415,-4654.0,0.20353356890459365,nan,0.7126057278710246,17.653003533568903,0.1921672555948174,MATE-2v4-9,1
random,,16,1260,-4964.0,0.17857142857142858,nan,0.6988897730496301,18.22301587301587,0.17056878306878306,MATE-2v4-9,1
random,,17,1405,-5106.0,0.1688612099644128,nan,0.7837209811199748,19.280427046263345,0.16654804270462634,MATE-2v4-9,1
random,,18,1158,-5384.0,0.15241796200345423,nan,0.8194086965807663,16.796200345423145,0.1380972941853771,MATE-2v4-9,1
random,,19,1407,-4704.0,0.2029140014214641,nan,0.7119206960618778,16.440653873489694,0.18384269130537784,MATE-2v4-9,1
random,,20,1085,-5002.0,0.1663594470046083,nan,0.7181907540096124,17.339170506912442,0.17265745007680489,MATE-2v4-9,1
random,,21,1335,-4654.0,0.2095505617977528,nan,0.6954411338969965,17.88689138576779,0.20861423220973782,MATE-2v4-9,1
random,,22,1302,-5244.0,0.1772273425499232,nan,0.7746650592378984,18.455453149001535,0.12788018433179724,MATE-2v4-9,1
random,,23,1395,-4990.0,0.15143369175627241,nan,0.7490414711759256,18.13046594982079,0.15137395459976102,MATE-2v4-9,1
random,,24,1363,-4986.0,0.16874541452677916,nan,0.7419225855744878,19.524578136463685,0.20096600635852283,MATE-2v4-9,1
random,,25,1403,-4920.0,0.19155381325730578,nan,0.7274288769244075,18.30862437633642,0.17765502494654312,MATE-2v4-9,1
random,,26,1476,-4460.0,0.20884146341463414,nan,0.680143818602832,17.68089430894309,0.23492547425474256,MATE-2v4-9,1
random,,27,1180,-4720.0,0.19152542372881357,nan,0.7548003163832839,16.796610169491526,0.2005649717514124,MATE-2v4-9,1
random,,28,1660,-4596.0,0.19924698795180723,nan,0.7026202220579765,19.726506024096384,0.21039156626506025,MATE-2v4-9,1
random,,29,1342,-5154.0,0.15201192250372578,nan,0.8009714072129944,17.514903129657228,0.20044709388971685,MATE-2v4-9,1
random,,0,1224,-5128.0,0.15298202614379086,nan,0.7161642099455987,16.46323529411765,0.1463099128540305,MATE-2v4-9,2
random,,1,1192,-4970.0,0.1617030201342282,nan,0.770731565682611,16.376677852348994,0.18113814317673377,MATE-2v4-9,2
random,,2,1230,-4992.0,0.1796747967479675,nan,0.7618655366275188,17.591056910569105,0.16917344173441734,MATE-2v4-9,2
random,,3,1229,-5054.0,0.1786004882017901,nan,0.7027164322901155,17.065907241659886,0.15398698128559804,MATE-2v4-9,2
random,,4,1187,-5002.0,0.15459140690817186,nan,0.7760108092366511,17.816343723673125,0.2059814658803707,MATE-2v4-9,2
random,,5,1341,-5268.0,0.15100671140939598,nan,0.8242626306721853,18.934377330350486,0.15212527964205816,MATE-2v4-9,2
random,,6,1314,-4734.0,0.2423896499238965,nan,0.6963341982065961,18.100456621004565,0.21201166920345002,MATE-2v4-9,2
random,,7,1227,-5150.0,0.19132029339853301,nan,0.7816476313977742,16.95436022819886,0.14771801140994295,MATE-2v4-9,2
random,,8,1035,-5306.0,0.14371980676328502,nan,0.7582735236886894,16.13623188405797,0.13429951690821257,MATE-2v4-9,2
random,,9,1105,-4756.0,0.18914027149321266,nan,0.7099179535022077,15.99185520361991,0.2121417797888386,MATE-2v4-9,2
random,,10,1558,-5004.0,0.1660783055198973,nan,0.7544447365211935,18.949935815147626,0.14794608472400514,MATE-2v4-9,2
random,,11,1436,-4720.0,0.18192896935933148,nan,0.6685005880144056,18.883704735376046,0.17734447539461468,MATE-2v4-9,2
random,,12,1523,-4934.0,0.1731779382797111,nan,0.6954792107947639,17.2462245567958,0.16836288028014884,MATE-2v4-9,2
random,,13,1200,-5232.0,0.1625,nan,0.8053764703951706,17.466666666666665,0.14458333333333334,MATE-2v4-9,2
random,,14,1350,-5214.0,0.14185185185185184,nan,0.7791989755478462,18.41777777777778,0.14092592592592593,MATE-2v4-9,2
random,,15,1349,-5372.0,0.1356560415122313,nan,0.8045476490223885,18.00667160859896,0.15462070669631825,MATE-2v4-9,2
random,,16,1414,-5128.0,0.16672560113154172,nan,0.7684701276975985,19.42149929278642,0.17326732673267325,MATE-2v4-9,2
random,,17,1238,-4532.0,0.22011308562197093,nan,0.7469606124446708,15.684975767366721,0.2230748519116855,MATE-2v4-9,2
random,,18,1357,-4924.0,0.17538688282977155,nan,0.7820905163405788,18.28150331613854,0.21057479734708917,MATE-2v4-9,2
random,,19,1381,-4760.0,0.1790369297610427,nan,0.7498444988502079,16.970311368573498,0.19707941105479124,MATE-2v4-9,2
random,,20,1448,-5036.0,0.1805939226519337,nan,0.7504055599860825,18.234806629834253,0.18214779005524862,MATE-2v4-9,2
random,,21,1086,-4960.0,0.17564456721915286,nan,0.7353090920176254,16.126151012891345,0.17288213627992632,MATE-2v4-9,2
random,,22,1416,-4998.0,0.17461158192090395,nan,0.7518716322597627,17.01129943502825,0.17737758945386065,MATE-2v4-9,2
random,,23,1187,-5060.0,0.2000842459983151,nan,0.7460063402910577,16.87447346251053,0.18007582139848358,MATE-2v4-9,2
random,,24,1106,-4976.0,0.1717902350813743,nan,0.8065631209771525,16.531645569620252,0.23417721518987342,MATE-2v4-9,2
random,,25,1319,-4844.0,0.19010614101592116,nan,0.7067189133318876,17.845337376800607,0.1828405357594137,MATE-2v4-9,2
random,,26,1322,-5154.0,0.18494704992435704,nan,0.7722669853428896,17.574886535552192,0.14397377710539586,MATE-2v4-9,2
random,,27,1378,-5294.0,0.12717706821480407,nan,0.7186421713323415,17.979680696661827,0.12747943880019352,MATE-2v4-9,2
random,,28,1093,-4602.0,0.2458828911253431,nan,0.6693190870411766,15.967978042086003,0.23215919487648673,MATE-2v4-9,2
random,,29,1233,-4672.0,0.21370640713706407,nan,0.6051752728891551,16.925385239253853,0.20410921870775883,MATE-2v4-9,2
